country,id,monetary,units,date,New_id,Last_Purchase_date
IN,2519946,404.46,1,5/13/2019,IN2519946,3/9/2020
IN,2822298,2460.24,1,6/3/2019,IN2822298,11/16/2020
IN,2988540,2474.7,1,5/6/2019,IN2988540,11/23/2020
IN,2988540,4949.4,2,5/20/2019,IN2988540,11/23/2020
IN,3073458,1537.02,1,6/3/2019,IN3073458,10/19/2020
IN,3139224,416.58,1,5/20/2019,IN3139224,4/6/2020
IN,3343386,3074.04,2,5/6/2019,IN3343386,9/28/2020
IN,3343386,3074.04,2,5/27/2019,IN3343386,9/28/2020
IN,3348798,1537.02,1,5/13/2019,IN3348798,11/9/2020
IN,3504666,3074.04,2,5/13/2019,IN3504666,8/31/2020
IN,3509064,2460.24,1,5/20/2019,IN3509064,11/30/2020
IN,3583446,16907.1,11,6/3/2019,IN3583446,8/24/2020
IN,3583446,1529.34,1,5/27/2019,IN3583446,8/24/2020
IN,3583446,2474.7,1,5/27/2019,IN3583446,8/24/2020
IN,3754170,2474.7,1,5/6/2019,IN3754170,11/23/2020
IN,3754170,9898.8,4,5/13/2019,IN3754170,11/23/2020
IN,3754170,2474.7,1,5/20/2019,IN3754170,11/23/2020
IN,3754170,4949.4,2,5/27/2019,IN3754170,11/23/2020
IN,3754170,2474.7,1,6/3/2019,IN3754170,11/23/2020
IN,3769560,1537.02,1,6/3/2019,IN3769560,6/8/2020
IN,3782592,394.44,1,5/27/2019,IN3782592,11/30/2020
IN,4010448,1537.02,1,5/13/2019,IN4010448,11/2/2020
IN,4024182,2474.7,1,5/13/2019,IN4024182,11/9/2020
IN,4026588,4949.4,2,5/27/2019,IN4026588,9/21/2020
IN,4026588,2474.7,1,6/3/2019,IN4026588,9/21/2020
IN,4095072,404.46,1,5/6/2019,IN4095072,5/11/2020
IN,4126266,7685.04,5,5/27/2019,IN4126266,12/30/2019
IN,4245600,2474.7,1,5/13/2019,IN4245600,1/13/2020
IN,4444152,2474.7,1,5/20/2019,IN4444152,5/20/2019
IN,1802436,1503.78,1,6/17/2019,IN1802436,11/23/2020
IN,1802436,1503.78,1,7/1/2019,IN1802436,11/23/2020
IN,1803552,2474.7,1,6/10/2019,IN1803552,7/13/2020
IN,1806120,1528.02,1,6/10/2019,IN1806120,9/30/2019
IN,1806120,2460.24,1,6/10/2019,IN1806120,9/30/2019
IN,1806372,2474.7,1,6/17/2019,IN1806372,11/16/2020
IN,1807716,1537.02,1,6/24/2019,IN1807716,11/23/2020
IN,1822356,1537.02,1,6/24/2019,IN1822356,11/16/2020
IN,1822356,2474.7,1,6/10/2019,IN1822356,11/16/2020
IN,1830582,1528.02,1,7/1/2019,IN1830582,7/1/2019
IN,1858386,30560.52,20,6/24/2019,IN1858386,6/8/2020
IN,1883118,1492.44,1,6/24/2019,IN1883118,11/30/2020
IN,1883118,2402.88,1,6/17/2019,IN1883118,11/30/2020
IN,1900980,2445.24,1,6/24/2019,IN1900980,11/23/2020
IN,1906938,2460.24,1,7/1/2019,IN1906938,10/19/2020
IN,1906938,-2460.24,-1,7/1/2019,IN1906938,10/19/2020
IN,1906938,2460.24,1,6/17/2019,IN1906938,10/19/2020
IN,1930512,2351.7,1,6/17/2019,IN1930512,11/16/2020
IN,1932438,-7593.54,-5,6/17/2019,IN1932438,11/23/2020
IN,1932438,7593.54,5,6/10/2019,IN1932438,11/23/2020
IN,1932438,3037.44,2,6/17/2019,IN1932438,11/23/2020
IN,1940772,1515.96,1,7/1/2019,IN1940772,11/30/2020
IN,1940772,2440.8,1,6/24/2019,IN1940772,11/30/2020
IN,1947726,2447.94,1,6/17/2019,IN1947726,11/23/2020
IN,2002476,3074.04,2,6/17/2019,IN2002476,11/30/2020
IN,2002476,3074.04,2,7/1/2019,IN2002476,11/30/2020
IN,2040972,2474.7,1,6/10/2019,IN2040972,10/26/2020
IN,2063802,1518.72,1,6/17/2019,IN2063802,11/23/2020
IN,2064414,1528.02,1,6/17/2019,IN2064414,3/23/2020
IN,2074050,1528.02,1,6/10/2019,IN2074050,5/11/2020
IN,2086314,2474.7,1,7/1/2019,IN2086314,8/31/2020
IN,2107050,2474.7,1,6/10/2019,IN2107050,11/9/2020
IN,2111100,4497.3,3,6/10/2019,IN2111100,11/30/2020
IN,2111100,20987.28,14,6/17/2019,IN2111100,11/30/2020
IN,2111100,1499.1,1,6/24/2019,IN2111100,11/30/2020
IN,2111100,4497.3,3,7/1/2019,IN2111100,11/30/2020
IN,2111100,-406.38,-1,6/17/2019,IN2111100,11/30/2020
IN,2111100,812.7,2,6/10/2019,IN2111100,11/30/2020
IN,2111100,-2413.68,-1,6/10/2019,IN2111100,11/30/2020
IN,2111100,2413.68,1,6/3/2019,IN2111100,11/30/2020
IN,2111100,2413.68,1,6/17/2019,IN2111100,11/30/2020
IN,2134002,2915.34,2,6/10/2019,IN2134002,11/23/2020
IN,2140116,1484.7,1,6/10/2019,IN2140116,10/19/2020
IN,2164788,3056.04,2,6/10/2019,IN2164788,11/2/2020
IN,2164788,1528.02,1,6/17/2019,IN2164788,11/2/2020
IN,2164788,3056.04,2,6/24/2019,IN2164788,11/2/2020
IN,2164788,1528.02,1,7/1/2019,IN2164788,11/2/2020
IN,2178480,2460.24,1,6/10/2019,IN2178480,8/24/2020
IN,2425956,1484.7,1,6/10/2019,IN2425956,11/23/2020
IN,2425956,2969.4,2,6/17/2019,IN2425956,11/23/2020
IN,2438454,1510.02,1,6/17/2019,IN2438454,3/16/2020
IN,2495610,1537.02,1,6/10/2019,IN2495610,11/16/2020
IN,2496534,2445.24,1,6/17/2019,IN2496534,9/23/2019
IN,2517312,4886.94,2,6/10/2019,IN2517312,11/30/2020
IN,2519946,416.58,1,7/1/2019,IN2519946,3/9/2020
IN,2688720,1537.02,1,6/24/2019,IN2688720,10/26/2020
IN,3018270,416.58,1,6/24/2019,IN3018270,2/3/2020
IN,3018270,416.58,1,6/24/2019,IN3018270,2/3/2020
IN,3036402,1537.02,1,6/17/2019,IN3036402,7/22/2019
IN,3087858,2474.7,1,6/17/2019,IN3087858,5/25/2020
IN,3139224,1666.38,4,6/10/2019,IN3139224,4/6/2020
IN,3139224,416.58,1,7/1/2019,IN3139224,4/6/2020
IN,3154686,3074.04,2,6/24/2019,IN3154686,10/19/2020
IN,3343386,3074.04,2,6/10/2019,IN3343386,9/28/2020
IN,3348798,9898.8,4,6/17/2019,IN3348798,11/9/2020
IN,3348798,7424.1,3,7/1/2019,IN3348798,11/9/2020
IN,3459144,4611.06,3,6/17/2019,IN3459144,11/30/2020
IN,3465774,36612,15,6/10/2019,IN3465774,11/30/2020
IN,3522444,1537.02,1,7/1/2019,IN3522444,10/12/2020
IN,3595728,2460.24,1,6/24/2019,IN3595728,10/19/2020
IN,3627522,3037.44,2,7/1/2019,IN3627522,11/23/2020
IN,3664086,1537.02,1,6/10/2019,IN3664086,11/9/2020
IN,3664086,1537.02,1,6/17/2019,IN3664086,11/9/2020
IN,3664086,3074.04,2,7/1/2019,IN3664086,11/9/2020
IN,3723522,2474.7,1,6/17/2019,IN3723522,10/12/2020
IN,3733392,1528.02,1,6/10/2019,IN3733392,5/11/2020
IN,3754170,9773.58,4,6/10/2019,IN3754170,11/23/2020
IN,3754170,2443.38,1,6/17/2019,IN3754170,11/23/2020
IN,3754170,2443.38,1,7/1/2019,IN3754170,11/23/2020
IN,3769560,1537.02,1,6/24/2019,IN3769560,6/8/2020
IN,3782592,394.44,1,6/17/2019,IN3782592,11/30/2020
IN,3782592,788.94,2,7/1/2019,IN3782592,11/30/2020
IN,3782592,8283.66,21,7/1/2019,IN3782592,11/30/2020
IN,3782592,-394.44,-1,6/10/2019,IN3782592,11/30/2020
IN,3803430,1528.02,1,7/1/2019,IN3803430,11/16/2020
IN,3833034,4949.4,2,6/10/2019,IN3833034,1/27/2020
IN,3879360,2474.7,1,6/10/2019,IN3879360,11/30/2020
IN,3926214,2474.7,1,7/1/2019,IN3926214,11/9/2020
IN,3955608,12373.5,5,7/1/2019,IN3955608,10/26/2020
IN,4026156,2460.24,1,7/1/2019,IN4026156,4/20/2020
IN,4087020,2474.7,1,6/17/2019,IN4087020,9/28/2020
IN,4087020,2474.7,1,6/10/2019,IN4087020,9/28/2020
IN,4126266,1537.02,1,6/24/2019,IN4126266,12/30/2019
IN,4223394,1537.02,1,6/10/2019,IN4223394,6/10/2019
IN,4249548,2474.7,1,6/10/2019,IN4249548,11/30/2020
IN,4291038,3060.3,2,7/1/2019,IN4291038,12/23/2019
IN,4326906,414.12,1,7/1/2019,IN4326906,12/30/2019
IN,4365828,2474.7,1,6/24/2019,IN4365828,6/24/2019
IN,4374288,1528.02,1,6/10/2019,IN4374288,10/26/2020
IN,4423992,2474.7,1,6/24/2019,IN4423992,8/10/2020
IN,1802436,4511.28,3,7/22/2019,IN1802436,11/23/2020
IN,1802436,2421.18,1,7/8/2019,IN1802436,11/23/2020
IN,1806648,4880.7,2,7/29/2019,IN1806648,11/9/2020
IN,1807716,12373.5,5,7/8/2019,IN1807716,11/23/2020
IN,1822356,1537.8,1,7/29/2019,IN1822356,11/16/2020
IN,1823694,17116.68,7,7/15/2019,IN1823694,11/16/2020
IN,1832070,1537.8,1,7/29/2019,IN1832070,7/27/2020
IN,1883118,1492.44,1,7/22/2019,IN1883118,11/30/2020
IN,1883118,2984.82,2,7/29/2019,IN1883118,11/30/2020
IN,1883118,2402.88,1,7/29/2019,IN1883118,11/30/2020
IN,1883118,4805.76,2,8/5/2019,IN1883118,11/30/2020
IN,1883118,2402.88,1,7/22/2019,IN1883118,11/30/2020
IN,1885836,833.34,2,7/8/2019,IN1885836,7/8/2019
IN,1897662,2443.38,1,7/8/2019,IN1897662,11/16/2020
IN,1900980,1518.72,1,7/8/2019,IN1900980,11/23/2020
IN,1926756,1528.02,1,7/8/2019,IN1926756,11/23/2020
IN,1926756,1528.02,1,7/15/2019,IN1926756,11/23/2020
IN,1932438,1518.72,1,7/15/2019,IN1932438,11/23/2020
IN,1932438,1518.72,1,7/22/2019,IN1932438,11/23/2020
IN,1932438,1518.36,1,7/29/2019,IN1932438,11/23/2020
IN,1940772,1515.96,1,7/22/2019,IN1940772,11/30/2020
IN,1940772,1515.66,1,7/29/2019,IN1940772,11/30/2020
IN,1940772,1515.66,1,7/29/2019,IN1940772,11/30/2020
IN,1940772,1515.66,1,8/5/2019,IN1940772,11/30/2020
IN,2002476,1537.02,1,7/8/2019,IN2002476,11/30/2020
IN,2002476,1537.8,1,7/29/2019,IN2002476,11/30/2020
IN,2063802,1518.72,1,7/15/2019,IN2063802,11/23/2020
IN,2064414,1528.14,1,8/5/2019,IN2064414,3/23/2020
IN,2074020,3074.04,2,7/8/2019,IN2074020,11/23/2020
IN,2111100,1499.1,1,7/8/2019,IN2111100,11/30/2020
IN,2111100,7495.44,5,7/15/2019,IN2111100,11/30/2020
IN,2111100,1499.1,1,7/22/2019,IN2111100,11/30/2020
IN,2111100,2997.24,2,7/29/2019,IN2111100,11/30/2020
IN,2111100,2997.24,2,8/5/2019,IN2111100,11/30/2020
IN,2111100,406.38,1,7/8/2019,IN2111100,11/30/2020
IN,2111100,406.38,1,7/15/2019,IN2111100,11/30/2020
IN,2111100,406.2,1,8/5/2019,IN2111100,11/30/2020
IN,2111100,7238.58,3,8/5/2019,IN2111100,11/30/2020
IN,2134002,1457.7,1,7/8/2019,IN2134002,11/23/2020
IN,2134002,2915.34,2,7/15/2019,IN2134002,11/23/2020
IN,2164788,3056.04,2,7/8/2019,IN2164788,11/2/2020
IN,2164788,1528.02,1,7/15/2019,IN2164788,11/2/2020
IN,2164788,3056.34,2,7/29/2019,IN2164788,11/2/2020
IN,2164788,1528.14,1,8/5/2019,IN2164788,11/2/2020
IN,2164788,2460.24,1,7/15/2019,IN2164788,11/2/2020
IN,2415936,2474.7,1,7/8/2019,IN2415936,11/23/2020
IN,2429682,1537.02,1,7/8/2019,IN2429682,10/26/2020
IN,2429682,2476.02,1,8/5/2019,IN2429682,10/26/2020
IN,2440248,2447.94,1,7/22/2019,IN2440248,7/13/2020
IN,2459040,2476.02,1,7/22/2019,IN2459040,11/23/2020
IN,2467656,416.58,1,7/22/2019,IN2467656,3/23/2020
IN,2519946,416.58,1,7/15/2019,IN2519946,3/9/2020
IN,2519946,833.16,2,7/22/2019,IN2519946,3/9/2020
IN,2519946,416.88,1,7/29/2019,IN2519946,3/9/2020
IN,2519946,416.88,1,8/5/2019,IN2519946,3/9/2020
IN,2519946,833.16,2,7/15/2019,IN2519946,3/9/2020
IN,2521884,1528.02,1,7/8/2019,IN2521884,6/8/2020
IN,2689806,1537.8,1,7/22/2019,IN2689806,10/19/2020
IN,2689806,1537.8,1,7/29/2019,IN2689806,10/19/2020
IN,2689806,2476.02,1,7/29/2019,IN2689806,10/19/2020
IN,2988540,9898.8,4,7/22/2019,IN2988540,11/23/2020
IN,3019968,2460.24,1,7/22/2019,IN3019968,11/23/2020
IN,3065586,1528.02,1,7/22/2019,IN3065586,9/14/2020
IN,3348798,4949.4,2,7/22/2019,IN3348798,11/9/2020
IN,3356178,1518.36,1,8/5/2019,IN3356178,11/2/2020
IN,3465774,2440.38,1,7/29/2019,IN3465774,11/30/2020
IN,3509064,2460.54,1,7/29/2019,IN3509064,11/30/2020
IN,3532356,1537.02,1,7/8/2019,IN3532356,7/8/2019
IN,3754170,2443.38,1,7/8/2019,IN3754170,11/23/2020
IN,3754170,17103.84,7,7/15/2019,IN3754170,11/23/2020
IN,3754170,29323.86,12,7/22/2019,IN3754170,11/23/2020
IN,3754170,7330.98,3,7/29/2019,IN3754170,11/23/2020
IN,3754170,7330.98,3,8/5/2019,IN3754170,11/23/2020
IN,3782592,394.32,1,8/5/2019,IN3782592,11/30/2020
IN,3782592,394.32,1,7/29/2019,IN3782592,11/30/2020
IN,3782592,394.44,1,7/15/2019,IN3782592,11/30/2020
IN,3882030,1537.02,1,7/15/2019,IN3882030,4/6/2020
IN,3897318,1537.8,1,8/5/2019,IN3897318,12/9/2019
IN,4023858,2476.02,1,7/29/2019,IN4023858,7/29/2019
IN,4024182,1537.02,1,7/15/2019,IN4024182,11/9/2020
IN,4024182,2474.7,1,7/22/2019,IN4024182,11/9/2020
IN,4025550,4949.4,2,7/22/2019,IN4025550,11/2/2020
IN,4073088,1537.02,1,7/15/2019,IN4073088,6/1/2020
IN,4118196,-2444.7,-1,7/29/2019,IN4118196,10/26/2020
IN,4118196,2444.7,1,7/22/2019,IN4118196,10/26/2020
IN,4118196,2444.7,1,7/22/2019,IN4118196,10/26/2020
IN,4291038,1528.14,1,8/5/2019,IN4291038,12/23/2019
IN,4319136,2421.18,1,7/22/2019,IN4319136,11/2/2020
IN,4334388,2474.7,1,7/8/2019,IN4334388,7/8/2019
IN,4423992,2474.7,1,7/22/2019,IN4423992,8/10/2020
IN,1802436,1504.14,1,8/12/2019,IN1802436,11/23/2020
IN,1802436,1504.14,1,8/26/2019,IN1802436,11/23/2020
IN,1822356,9904.08,4,8/19/2019,IN1822356,11/16/2020
IN,1823694,4889.4,2,8/12/2019,IN1823694,11/16/2020
IN,1842618,2421.72,1,8/26/2019,IN1842618,6/1/2020
IN,1883118,1492.44,1,8/5/2019,IN1883118,11/30/2020
IN,1883118,1492.44,1,8/19/2019,IN1883118,11/30/2020
IN,1883118,4477.26,3,8/26/2019,IN1883118,11/30/2020
IN,1883118,19401.48,13,9/2/2019,IN1883118,11/30/2020
IN,1883118,2402.88,1,8/26/2019,IN1883118,11/30/2020
IN,1897662,2443.68,1,8/19/2019,IN1897662,11/16/2020
IN,1931400,4613.4,3,8/26/2019,IN1931400,11/30/2020
IN,1932438,1518.36,1,8/5/2019,IN1932438,11/23/2020
IN,1932438,4555.14,3,8/19/2019,IN1932438,11/23/2020
IN,1932438,3036.78,2,8/26/2019,IN1932438,11/23/2020
IN,1934778,1504.14,1,9/2/2019,IN1934778,3/2/2020
IN,1940772,-1515.66,-1,8/19/2019,IN1940772,11/30/2020
IN,1940772,1515.66,1,8/12/2019,IN1940772,11/30/2020
IN,1940772,1515.66,1,8/19/2019,IN1940772,11/30/2020
IN,1947726,2448.24,1,8/12/2019,IN1947726,11/23/2020
IN,2020218,2476.02,1,8/12/2019,IN2020218,6/8/2020
IN,2035812,1504.14,1,8/19/2019,IN2035812,12/2/2019
IN,2035812,815.46,2,8/26/2019,IN2035812,12/2/2019
IN,2036622,3056.34,2,9/2/2019,IN2036622,6/8/2020
IN,2107050,4952.04,2,8/26/2019,IN2107050,11/9/2020
IN,2110662,7265.16,3,8/12/2019,IN2110662,11/23/2020
IN,2110662,2421.72,1,8/26/2019,IN2110662,11/23/2020
IN,2111100,1498.62,1,8/12/2019,IN2111100,11/30/2020
IN,2111100,5994.54,4,8/19/2019,IN2111100,11/30/2020
IN,2111100,1498.62,1,8/26/2019,IN2111100,11/30/2020
IN,2111100,38964.36,26,9/2/2019,IN2111100,11/30/2020
IN,2111100,812.46,2,8/5/2019,IN2111100,11/30/2020
IN,2111100,406.2,1,8/12/2019,IN2111100,11/30/2020
IN,2111100,2412.84,1,8/12/2019,IN2111100,11/30/2020
IN,2134002,1457.7,1,8/26/2019,IN2134002,11/23/2020
IN,2164788,1528.14,1,8/5/2019,IN2164788,11/2/2020
IN,2164788,1528.14,1,8/26/2019,IN2164788,11/2/2020
IN,2474010,1537.8,1,9/2/2019,IN2474010,9/2/2019
IN,2483928,12218.28,5,9/2/2019,IN2483928,11/23/2020
IN,2495610,1537.8,1,9/2/2019,IN2495610,11/16/2020
IN,2519946,416.88,1,8/12/2019,IN2519946,3/9/2020
IN,3015510,1515.66,1,8/26/2019,IN3015510,10/12/2020
IN,3015510,13641.06,9,9/2/2019,IN3015510,10/12/2020
IN,3087858,7428.06,3,8/12/2019,IN3087858,5/25/2020
IN,3087858,-12380.1,-5,8/12/2019,IN3087858,5/25/2020
IN,3087858,12380.1,5,8/12/2019,IN3087858,5/25/2020
IN,3164406,2444.7,1,8/26/2019,IN3164406,11/9/2020
IN,3205398,2476.02,1,9/2/2019,IN3205398,1/6/2020
IN,3205398,2476.02,1,8/26/2019,IN3205398,1/6/2020
IN,3233328,2476.02,1,8/5/2019,IN3233328,5/4/2020
IN,3348798,9904.08,4,8/12/2019,IN3348798,11/9/2020
IN,3390750,4889.4,2,8/19/2019,IN3390750,11/30/2020
IN,3459144,1537.8,1,8/19/2019,IN3459144,11/30/2020
IN,3640092,1537.8,1,8/12/2019,IN3640092,9/21/2020
IN,3651948,399.48,1,8/12/2019,IN3651948,2/17/2020
IN,3723522,2476.02,1,8/19/2019,IN3723522,10/12/2020
IN,3754170,7330.98,3,8/12/2019,IN3754170,11/23/2020
IN,3754170,2443.68,1,8/19/2019,IN3754170,11/23/2020
IN,3782592,394.32,1,8/26/2019,IN3782592,11/30/2020
IN,3798444,1537.8,1,8/19/2019,IN3798444,10/12/2020
IN,3833034,4952.04,2,8/12/2019,IN3833034,1/27/2020
IN,3897318,1537.8,1,8/12/2019,IN3897318,12/9/2019
IN,3926214,2476.02,1,8/19/2019,IN3926214,11/9/2020
IN,3961020,1537.8,1,8/26/2019,IN3961020,8/24/2020
IN,4008462,2476.02,1,8/12/2019,IN4008462,9/2/2019
IN,4024740,1537.8,1,8/12/2019,IN4024740,8/12/2019
IN,4139280,2476.02,1,8/26/2019,IN4139280,10/26/2020
IN,4288656,2476.02,1,8/12/2019,IN4288656,3/30/2020
IN,1802436,1504.14,1,9/9/2019,IN1802436,11/23/2020
IN,1802436,1504.14,1,9/23/2019,IN1802436,11/23/2020
IN,1802436,1504.14,1,9/30/2019,IN1802436,11/23/2020
IN,1806648,411.12,1,9/23/2019,IN1806648,11/9/2020
IN,1806648,2442.12,1,9/16/2019,IN1806648,11/9/2020
IN,1822356,2476.02,1,9/9/2019,IN1822356,11/16/2020
IN,1822356,2476.02,1,9/30/2019,IN1822356,11/16/2020
IN,1823694,1520.28,1,9/30/2019,IN1823694,11/16/2020
IN,1845990,2476.02,1,9/9/2019,IN1845990,11/16/2020
IN,1858386,30082.26,20,9/16/2019,IN1858386,6/8/2020
IN,1883118,10446.96,7,9/16/2019,IN1883118,11/30/2020
IN,1883118,2984.82,2,9/23/2019,IN1883118,11/30/2020
IN,1883118,7462.08,5,9/30/2019,IN1883118,11/30/2020
IN,1883118,4477.26,3,10/7/2019,IN1883118,11/30/2020
IN,1883118,7208.7,3,9/9/2019,IN1883118,11/30/2020
IN,1883118,4805.76,2,9/30/2019,IN1883118,11/30/2020
IN,1900980,2447.82,1,9/9/2019,IN1900980,11/23/2020
IN,1926756,6113.4,4,9/30/2019,IN1926756,11/23/2020
IN,1932438,6081.18,4,9/9/2019,IN1932438,11/23/2020
IN,1932438,1520.28,1,9/23/2019,IN1932438,11/23/2020
IN,1932438,1520.28,1,9/9/2019,IN1932438,11/23/2020
IN,1932438,1520.28,1,9/23/2019,IN1932438,11/23/2020
IN,1932438,1520.28,1,9/30/2019,IN1932438,11/23/2020
IN,1932438,2447.82,1,9/16/2019,IN1932438,11/23/2020
IN,1934778,1504.14,1,9/9/2019,IN1934778,3/2/2020
IN,1934778,3008.46,2,10/7/2019,IN1934778,3/2/2020
IN,1940772,1516.74,1,9/9/2019,IN1940772,11/30/2020
IN,1940772,3033.54,2,9/23/2019,IN1940772,11/30/2020
IN,1940772,2442.12,1,9/30/2019,IN1940772,11/30/2020
IN,2020218,4952.04,2,9/9/2019,IN2020218,6/8/2020
IN,2035812,1504.14,1,9/30/2019,IN2035812,12/2/2019
IN,2040972,2421.72,1,9/23/2019,IN2040972,10/26/2020
IN,2063040,1519.32,1,9/9/2019,IN2063040,11/30/2020
IN,2071812,1537.8,1,9/30/2019,IN2071812,6/22/2020
IN,2111100,7490.82,5,9/9/2019,IN2111100,11/30/2020
IN,2111100,1498.14,1,9/16/2019,IN2111100,11/30/2020
IN,2111100,2996.34,2,9/23/2019,IN2111100,11/30/2020
IN,2111100,812.16,2,9/30/2019,IN2111100,11/30/2020
IN,2111100,405.96,1,10/7/2019,IN2111100,11/30/2020
IN,2111100,2412.12,1,9/9/2019,IN2111100,11/30/2020
IN,2111100,7236.42,3,9/23/2019,IN2111100,11/30/2020
IN,2111214,2421.72,1,9/23/2019,IN2111214,11/16/2020
IN,2164788,1528.38,1,9/16/2019,IN2164788,11/2/2020
IN,2165796,1537.8,1,9/30/2019,IN2165796,10/26/2020
IN,2429682,2476.02,1,9/30/2019,IN2429682,10/26/2020
IN,2446950,1537.8,1,9/16/2019,IN2446950,8/3/2020
IN,2467656,416.88,1,9/30/2019,IN2467656,3/23/2020
IN,2483928,3038.64,2,9/9/2019,IN2483928,11/23/2020
IN,2519946,416.88,1,9/16/2019,IN2519946,3/9/2020
IN,2519946,404.64,1,9/16/2019,IN2519946,3/9/2020
IN,2689806,2476.02,1,9/23/2019,IN2689806,10/19/2020
IN,2977518,1520.28,1,9/23/2019,IN2977518,11/23/2020
IN,3015510,1516.74,1,9/30/2019,IN3015510,10/12/2020
IN,3015510,1509.12,1,9/16/2019,IN3015510,10/12/2020
IN,3073458,4952.04,2,9/30/2019,IN3073458,10/19/2020
IN,3087858,4952.04,2,9/16/2019,IN3087858,5/25/2020
IN,3124842,2476.02,1,9/30/2019,IN3124842,10/26/2020
IN,3354924,1528.38,1,9/23/2019,IN3354924,11/23/2020
IN,3356178,1518.36,1,9/23/2019,IN3356178,11/2/2020
IN,3509064,2460.78,1,9/23/2019,IN3509064,11/30/2020
IN,3754170,2446.26,1,9/9/2019,IN3754170,11/23/2020
IN,3754170,4892.46,2,9/16/2019,IN3754170,11/23/2020
IN,3754170,4892.46,2,9/23/2019,IN3754170,11/23/2020
IN,3754170,2446.26,1,9/30/2019,IN3754170,11/23/2020
IN,3782592,394.32,1,9/9/2019,IN3782592,11/30/2020
IN,3803430,1528.38,1,9/16/2019,IN3803430,11/16/2020
IN,3803430,1528.38,1,9/30/2019,IN3803430,11/16/2020
IN,3884802,2476.02,1,9/9/2019,IN3884802,9/9/2019
IN,3897318,1537.8,1,9/9/2019,IN3897318,12/9/2019
IN,3926118,1537.8,1,9/9/2019,IN3926118,11/23/2020
IN,3965454,1528.38,1,9/9/2019,IN3965454,11/23/2020
IN,4175364,2434.02,1,9/23/2019,IN4175364,11/30/2020
IN,4290660,1537.8,1,9/9/2019,IN4290660,11/30/2020
IN,4291038,1528.38,1,9/16/2019,IN4291038,12/23/2019
IN,4425468,4952.04,2,9/30/2019,IN4425468,11/30/2020
IN,4454292,1537.8,1,9/23/2019,IN4454292,11/18/2019
IN,1801338,2476.02,1,11/4/2019,IN1801338,11/4/2019
IN,1802436,1504.26,1,10/14/2019,IN1802436,11/23/2020
IN,1802436,1504.26,1,10/28/2019,IN1802436,11/23/2020
IN,1802436,1504.26,1,11/4/2019,IN1802436,11/23/2020
IN,1802436,4843.98,2,10/14/2019,IN1802436,11/23/2020
IN,1805268,1526.58,1,10/14/2019,IN1805268,11/16/2020
IN,1806648,1517.28,1,10/28/2019,IN1806648,11/9/2020
IN,1806648,2442.9,1,10/21/2019,IN1806648,11/9/2020
IN,1822356,2476.02,1,10/21/2019,IN1822356,11/16/2020
IN,1822356,2476.02,1,10/28/2019,IN1822356,11/16/2020
IN,1845990,2476.02,1,10/14/2019,IN1845990,11/16/2020
IN,1867170,412.26,1,10/21/2019,IN1867170,11/23/2020
IN,1883118,1492.44,1,10/7/2019,IN1883118,11/30/2020
IN,1883118,1492.44,1,10/21/2019,IN1883118,11/30/2020
IN,1883118,1492.44,1,10/28/2019,IN1883118,11/30/2020
IN,1883118,1492.44,1,11/4/2019,IN1883118,11/30/2020
IN,1883118,2402.88,1,10/14/2019,IN1883118,11/30/2020
IN,1883118,2402.88,1,10/28/2019,IN1883118,11/30/2020
IN,1885308,411.24,1,10/14/2019,IN1885308,11/9/2020
IN,1932438,1520.76,1,10/21/2019,IN1932438,11/23/2020
IN,1932438,412.26,1,10/7/2019,IN1932438,11/23/2020
IN,1932438,412.26,1,10/28/2019,IN1932438,11/23/2020
IN,1940772,1517.28,1,10/7/2019,IN1940772,11/30/2020
IN,1940772,1517.28,1,10/14/2019,IN1940772,11/30/2020
IN,1940772,1517.28,1,11/4/2019,IN1940772,11/30/2020
IN,1940772,1514.28,1,10/21/2019,IN1940772,11/30/2020
IN,1940772,2442.9,1,10/14/2019,IN1940772,11/30/2020
IN,1942698,2476.02,1,11/4/2019,IN1942698,11/9/2020
IN,1947726,1527.9,1,10/28/2019,IN1947726,11/23/2020
IN,2002476,1537.8,1,10/28/2019,IN2002476,11/30/2020
IN,2002476,1537.8,1,11/4/2019,IN2002476,11/30/2020
IN,2016066,4920.06,2,10/21/2019,IN2016066,8/17/2020
IN,2016066,4920.06,2,10/21/2019,IN2016066,8/17/2020
IN,2020218,7428.06,3,10/21/2019,IN2020218,6/8/2020
IN,2040972,1504.26,1,10/21/2019,IN2040972,10/26/2020
IN,2040972,1504.26,1,10/28/2019,IN2040972,10/26/2020
IN,2058204,4952.1,2,10/7/2019,IN2058204,11/23/2020
IN,2058384,2421.96,1,10/28/2019,IN2058384,11/23/2020
IN,2063040,9117.84,6,10/28/2019,IN2063040,11/30/2020
IN,2076348,3055.8,2,10/21/2019,IN2076348,11/30/2020
IN,2107050,4952.04,2,10/28/2019,IN2107050,11/9/2020
IN,2111100,1497.72,1,10/7/2019,IN2111100,11/30/2020
IN,2111100,2995.38,2,10/14/2019,IN2111100,11/30/2020
IN,2111100,5990.82,4,10/21/2019,IN2111100,11/30/2020
IN,2111100,405.96,1,10/7/2019,IN2111100,11/30/2020
IN,2111100,405.96,1,10/14/2019,IN2111100,11/30/2020
IN,2111100,405.96,1,10/21/2019,IN2111100,11/30/2020
IN,2111100,405.96,1,10/28/2019,IN2111100,11/30/2020
IN,2111100,405.96,1,11/4/2019,IN2111100,11/30/2020
